date,transfer_count,usdc_volume,BTC_Close,ETH_Close
2026-01-30,638822,61054813059.872765,84128.65625,2702.375244140625
2026-01-31,549405,49640324604.63914,78621.1171875,2445.091796875
2026-02-01,596511,58190090959.52904,76974.4453125,2267.96484375
2026-02-02,552082,66070144128.80572,78688.765625,2344.356689453125
2026-02-03,552202,65833207658.251854,75633.546875,2227.558837890625
2026-02-04,586709,63128838116.37787,73019.703125,2143.504150390625
2026-02-05,616166,97029531231.72266,62702.09765625,1821.68310546875
2026-02-06,606394,77527657114.11548,70555.390625,2063.386962890625
2026-02-07,533041,55128235546.96602,69281.96875,2090.54931640625
2026-02-08,496470,66256792357.46332,70264.7265625,2088.762939453125
2026-02-09,629970,80225665649.6529,70120.78125,2103.567626953125
2026-02-10,643887,60769921517.38352,68793.9609375,2019.4974365234375
2026-02-11,578434,79424913111.91492,66991.96875,1940.621337890625
2026-02-12,607453,75018530259.34988,66221.84375,1946.940673828125
2026-02-13,637896,55914791169.856895,68857.84375,2048.52734375
2026-02-14,547960,37838980491.41363,69767.625,2086.009765625
2026-02-15,505465,39221390343.71991,68788.1875,1966.04296875
2026-02-16,570948,39579866251.420815,68843.15625,1997.917724609375
2026-02-17,535567,43093688339.442955,67494.21875,1992.1943359375
2026-02-18,529598,34212411672.200554,66425.3203125,1953.97412109375
2026-02-19,548348,47486717601.24433,66957.5234375,1948.2010498046875
2026-02-20,517568,54241339027.50561,68005.421875,1969.0223388671875
2026-02-21,400835,61589407561.56001,68003.765625,1973.7371826171875
2026-02-22,398770,37033408817.93804,67659.390625,1957.805908203125
2026-02-23,567451,76178962347.66136,64616.73828125,1855.5028076171875
2026-02-24,589230,76470851079.2454,64080.04296875,1852.969482421875
2026-02-25,532051,65091166182.43084,67960.125,2054.6279296875
2026-02-26,596397,68063293531.4634,67453.7734375,2026.7926025390625
2026-02-27,591589,60628034039.73839,65881.796875,1930.7618408203125
2026-02-28,542594,60673131409.087814,66995.859375,1965.050537109375
2026-03-01,499160,36750301685.77319,65738.1015625,1939.066650390625
2026-03-02,601542,64995170707.33706,68775.8515625,2027.2689208984375
2026-03-03,625352,60260397851.54218,68293.6484375,1982.7689208984375
2026-03-04,623511,50084021692.249725,72710.578125,2126.50537109375
2026-03-05,585605,48696865648.70213,70841.125,2071.60546875
2026-03-06,626109,38485396002.396,68136.4921875,1978.751220703125
2026-03-07,433258,30999558364.01506,67272.59375,1969.4554443359375
2026-03-08,427312,33959541023.56238,65969.78125,1936.604736328125
2026-03-09,611347,45995526456.73404,68402.3828125,1992.938232421875
2026-03-10,629726,49283727751.54742,69926.921875,2037.1204833984375
2026-03-11,631465,39022988314.54112,70204.8828125,2051.5732421875
2026-03-12,578174,43516409334.21759,70493.4609375,2073.13623046875
2026-03-13,606155,57698677108.28312,70968.265625,2092.5634765625
2026-03-14,460373,30853349473.26732,71214.625,2097.086669921875
2026-03-15,507708,35977036724.52021,72789.9140625,2177.476318359375
2026-03-16,594817,45758566691.2929,74861.0859375,2351.176025390625
2026-03-17,604185,45727122289.52393,73922.4765625,2318.053466796875
2026-03-18,637952,50903570788.9216,71245.578125,2203.671630859375
2026-03-19,670632,48228541039.38515,69912.7890625,2137.423828125
2026-03-20,667929,38165394227.62754,70522.5859375,2146.4970703125
2026-03-21,487462,16873010031.75574,68711.5234375,2076.68994140625
2026-03-22,566321,368016865974.1756,67845.2109375,2053.04833984375
2026-03-23,595516,196887604195.6783,70914.859375,2152.14599609375
2026-03-24,588079,73499400509.26724,70517.859375,2155.704345703125
2026-03-25,686993,47652536220.40391,71309.8828125,2168.021484375
2026-03-26,602677,64851119204.73137,68791.625,2059.578369140625
2026-03-27,631687,48134327528.08114,66338.375,1991.27197265625
2026-03-28,526721,25111533014.990257,66319.6953125,1992.694580078125
2026-03-29,554128,21557157580.149773,65954.921875,1982.5596923828125
2026-03-30,648210,35798619171.613235,66691.4453125,2023.514892578125
2026-03-31,553484,61616062760.29404,68233.3125,2104.708251953125
2026-04-01,729143,44468264803.0198,68078.5546875,2138.737060546875
2026-04-02,605197,47367553816.99068,66888.5703125,2056.8525390625
2026-04-03,534040,58890523774.45274,66931.1015625,2053.38525390625
2026-04-04,409360,30782018377.234028,67290.515625,2065.3515625
