date,transfer_count,usdc_volume
2024-01-11 00:00:00.000 UTC,83648,11360079313.728195
2024-01-12 00:00:00.000 UTC,82679,10692263860.033163
2024-01-13 00:00:00.000 UTC,60340,3108656009.3448734
2024-01-14 00:00:00.000 UTC,51178,2409106827.9576244
2024-01-15 00:00:00.000 UTC,64381,4711465194.063939
2024-01-16 00:00:00.000 UTC,59125,7549757768.9388
2024-01-17 00:00:00.000 UTC,58823,8906844108.366522
2024-01-18 00:00:00.000 UTC,67781,8342848017.381803
2024-01-19 00:00:00.000 UTC,78615,9892465386.169971
2024-01-20 00:00:00.000 UTC,57743,4366697951.365688
2024-01-21 00:00:00.000 UTC,57353,1707337696.435236
2024-01-22 00:00:00.000 UTC,85695,7998928566.222512
2024-01-23 00:00:00.000 UTC,90520,8089500097.516563
2024-01-24 00:00:00.000 UTC,73426,6531653703.635551
2024-01-25 00:00:00.000 UTC,68659,5997920119.968374
2024-01-26 00:00:00.000 UTC,68404,5914961862.062641
2024-01-27 00:00:00.000 UTC,55554,2083914447.3716795
2024-01-28 00:00:00.000 UTC,55793,1903573202.009928
2024-01-29 00:00:00.000 UTC,68661,6921511588.0087385
2024-01-30 00:00:00.000 UTC,69292,8269276176.380429
2024-01-31 00:00:00.000 UTC,78633,7318466430.963826
2024-02-01 00:00:00.000 UTC,72062,6197852415.539221
2024-02-02 00:00:00.000 UTC,73716,5333389110.570142
2024-02-03 00:00:00.000 UTC,50727,1514092776.759087
2024-02-04 00:00:00.000 UTC,52734,1210647428.104885
2024-02-05 00:00:00.000 UTC,69339,6028177174.120583
2024-02-06 00:00:00.000 UTC,59523,6780423115.872216
2024-02-07 00:00:00.000 UTC,59414,7440198247.774488
2024-02-08 00:00:00.000 UTC,55153,8379470561.155462
2024-02-09 00:00:00.000 UTC,52622,7381016560.773154
2024-02-10 00:00:00.000 UTC,48724,2897691145.316189
2024-02-11 00:00:00.000 UTC,50571,2464117832.068099
2024-02-12 00:00:00.000 UTC,55797,7199023610.691617
2024-02-13 00:00:00.000 UTC,65551,7759182475.882509
2024-02-14 00:00:00.000 UTC,71427,6863096359.020973
2024-02-15 00:00:00.000 UTC,70157,5964499678.84515
2024-02-16 00:00:00.000 UTC,69943,5768967806.060084
2024-02-17 00:00:00.000 UTC,57378,2285200186.8069577
2024-02-18 00:00:00.000 UTC,56810,1874932199.898142
2024-02-19 00:00:00.000 UTC,71383,4384887122.358954
2024-02-20 00:00:00.000 UTC,74130,7035961639.049988
2024-02-21 00:00:00.000 UTC,64388,6370394748.197842
2024-02-22 00:00:00.000 UTC,60122,7600139824.110447
2024-02-23 00:00:00.000 UTC,62479,7335073752.994835
2024-02-24 00:00:00.000 UTC,51447,2093700633.4604683
2024-02-25 00:00:00.000 UTC,55849,2202637564.664052
2024-02-26 00:00:00.000 UTC,70046,7530505764.01603
2024-02-27 00:00:00.000 UTC,74791,8864914203.51209
2024-02-28 00:00:00.000 UTC,81111,10991171079.282036
2024-02-29 00:00:00.000 UTC,79767,12802282731.966862
2024-03-01 00:00:00.000 UTC,77718,7536800870.420272
2024-03-02 00:00:00.000 UTC,62345,3863291021.4832854
2024-03-03 00:00:00.000 UTC,65130,2866670972.555504
2024-03-04 00:00:00.000 UTC,77779,11296106776.079435
2024-03-05 00:00:00.000 UTC,88772,15199978998.672052
2024-03-06 00:00:00.000 UTC,78885,11595271473.518364
2024-03-07 00:00:00.000 UTC,73262,10671014734.613045
2024-03-08 00:00:00.000 UTC,71214,12770708252.547651
2024-03-09 00:00:00.000 UTC,60926,3524200323.84782
2024-03-10 00:00:00.000 UTC,62279,4750349542.975884
2024-03-11 00:00:00.000 UTC,76301,13067550608.050207
2024-03-12 00:00:00.000 UTC,75618,11943652696.219875
2024-03-13 00:00:00.000 UTC,74685,12055327014.53413
2024-03-14 00:00:00.000 UTC,82542,11694285352.966764
2024-03-15 00:00:00.000 UTC,94111,14802096271.818151
2024-03-16 00:00:00.000 UTC,75579,5642394556.708584
2024-03-17 00:00:00.000 UTC,72780,4502561436.47784
2024-03-18 00:00:00.000 UTC,79124,9980561908.3452
2024-03-19 00:00:00.000 UTC,95161,16612614781.420156
2024-03-20 00:00:00.000 UTC,89422,15141322778.17804
2024-03-21 00:00:00.000 UTC,75153,11436853845.497065
2024-03-22 00:00:00.000 UTC,74882,11744620260.19288
2024-03-23 00:00:00.000 UTC,60815,2736544318.5548797
2024-03-24 00:00:00.000 UTC,61007,3161809662.0410633
2024-03-25 00:00:00.000 UTC,81763,9971028876.44004
2024-03-26 00:00:00.000 UTC,79821,10675531628.907728
2024-03-27 00:00:00.000 UTC,77737,11888347304.390842
2024-03-28 00:00:00.000 UTC,76237,9958549349.376188
2024-03-29 00:00:00.000 UTC,75399,11398045346.805548
2024-03-30 00:00:00.000 UTC,63903,2809014924.4340124
2024-03-31 00:00:00.000 UTC,63225,3140298388.917152
2024-04-01 00:00:00.000 UTC,79465,12994739570.626492
2024-04-02 00:00:00.000 UTC,96586,15303270164.817192
2024-04-03 00:00:00.000 UTC,79622,11254145954.506994
2024-04-04 00:00:00.000 UTC,83246,13174043441.586712
2024-04-05 00:00:00.000 UTC,80963,12734386529.965113
2024-04-06 00:00:00.000 UTC,62271,2751122600.7659492
2024-04-07 00:00:00.000 UTC,60487,3629101415.4796257
2024-04-08 00:00:00.000 UTC,77799,12084630349.97208
2024-04-09 00:00:00.000 UTC,78914,10997707554.6956
2024-04-10 00:00:00.000 UTC,83364,8876276803.916426
2024-04-11 00:00:00.000 UTC,79332,8519083306.463215
2024-04-12 00:00:00.000 UTC,91708,14634739354.714664
2024-04-13 00:00:00.000 UTC,95391,9731449309.627363
2024-04-14 00:00:00.000 UTC,95872,7490805340.702596
2024-04-15 00:00:00.000 UTC,94466,11543157735.911585
2024-04-16 00:00:00.000 UTC,93775,11156200083.74416
2024-04-17 00:00:00.000 UTC,80189,10966264159.398111
2024-04-18 00:00:00.000 UTC,84633,10960965437.131302
2024-04-19 00:00:00.000 UTC,92855,15354042162.831083
2024-04-20 00:00:00.000 UTC,67594,3881024386.522625
2024-04-21 00:00:00.000 UTC,66201,4208411774.302509
2024-04-22 00:00:00.000 UTC,78600,12472534760.986263
2024-04-23 00:00:00.000 UTC,75520,8554599358.738295
2024-04-24 00:00:00.000 UTC,78470,12305311317.31243
2024-04-25 00:00:00.000 UTC,77331,11681855258.297762
2024-04-26 00:00:00.000 UTC,78046,6935115664.801189
2024-04-27 00:00:00.000 UTC,69283,3201020085.0653296
2024-04-28 00:00:00.000 UTC,60255,3329875210.279316
2024-04-29 00:00:00.000 UTC,76360,7983946172.121124
2024-04-30 00:00:00.000 UTC,91280,12506202127.547106
2024-05-01 00:00:00.000 UTC,97380,10460644173.703796
2024-05-02 00:00:00.000 UTC,83527,11168384829.591232
2024-05-03 00:00:00.000 UTC,85766,9008964248.225851
2024-05-04 00:00:00.000 UTC,67889,4634129537.504106
2024-05-05 00:00:00.000 UTC,63478,2518481015.984412
2024-05-06 00:00:00.000 UTC,98974,9321574762.213371
2024-05-07 00:00:00.000 UTC,95873,7253265600.950511
2024-05-08 00:00:00.000 UTC,84089,8124532847.409366
2024-05-09 00:00:00.000 UTC,87222,8191618566.5256
2024-05-10 00:00:00.000 UTC,86409,6827643385.496816
2024-05-11 00:00:00.000 UTC,59557,2718151472.288806
2024-05-12 00:00:00.000 UTC,63580,2028313916.0039823
2024-05-13 00:00:00.000 UTC,89139,6728473056.90354
2024-05-14 00:00:00.000 UTC,83272,7914050406.675328
2024-05-15 00:00:00.000 UTC,93510,9234288483.902737
2024-05-16 00:00:00.000 UTC,109549,7729393756.834453
2024-05-17 00:00:00.000 UTC,100426,10098084895.993568
2024-05-18 00:00:00.000 UTC,77913,3817155481.523655
2024-05-19 00:00:00.000 UTC,70806,2829486838.9326034
2024-05-20 00:00:00.000 UTC,99459,11806469247.98651
2024-05-21 00:00:00.000 UTC,115498,18774703770.50833
2024-05-22 00:00:00.000 UTC,96437,10575948050.646835
2024-05-23 00:00:00.000 UTC,98503,12613167636.354984
2024-05-24 00:00:00.000 UTC,88583,10042250346.406092
2024-05-25 00:00:00.000 UTC,75794,2748266601.1443357
2024-05-26 00:00:00.000 UTC,72828,4525346440.330313
2024-05-27 00:00:00.000 UTC,75535,6269449141.465435
2024-05-28 00:00:00.000 UTC,78081,8942664056.116375
2024-05-29 00:00:00.000 UTC,81499,10790047511.8674
2024-05-30 00:00:00.000 UTC,80495,9210119896.0827
2024-05-31 00:00:00.000 UTC,79638,7905795524.891675
2024-06-01 00:00:00.000 UTC,65101,2195521054.177478
2024-06-02 00:00:00.000 UTC,61634,2104655186.0696695
2024-06-03 00:00:00.000 UTC,74865,9346629215.206888
2024-06-04 00:00:00.000 UTC,76894,8021500970.58162
2024-06-05 00:00:00.000 UTC,75023,9585363597.926062
2024-06-06 00:00:00.000 UTC,67611,8137965956.741798
2024-06-07 00:00:00.000 UTC,77171,8604034492.249002
2024-06-08 00:00:00.000 UTC,65298,3973909119.3269906
2024-06-09 00:00:00.000 UTC,60507,2696527198.653063
2024-06-10 00:00:00.000 UTC,76838,7751803178.558104
2024-06-11 00:00:00.000 UTC,84604,9764261981.20025
2024-06-12 00:00:00.000 UTC,76795,8718017085.84381
2024-06-13 00:00:00.000 UTC,79833,9572358784.013124
2024-06-14 00:00:00.000 UTC,80781,10601913144.535145
2024-06-15 00:00:00.000 UTC,62818,2907518430.653757
2024-06-16 00:00:00.000 UTC,60492,2544723813.679179
2024-06-17 00:00:00.000 UTC,85243,9533232899.729765
2024-06-18 00:00:00.000 UTC,103981,9284145083.541882
2024-06-19 00:00:00.000 UTC,75698,4644599773.235546
2024-06-20 00:00:00.000 UTC,76483,7644244937.308356
2024-06-21 00:00:00.000 UTC,81720,7852484328.895714
2024-06-22 00:00:00.000 UTC,66408,2294226256.80923
2024-06-23 00:00:00.000 UTC,72805,2909495593.917107
2024-06-24 00:00:00.000 UTC,105018,11476246482.604872
2024-06-25 00:00:00.000 UTC,97726,11130054219.905573
2024-06-26 00:00:00.000 UTC,76938,9243949326.29094
2024-06-27 00:00:00.000 UTC,74857,10078360850.283962
2024-06-28 00:00:00.000 UTC,92626,9907475480.190536
2024-06-29 00:00:00.000 UTC,75794,2789648449.6039743
2024-06-30 00:00:00.000 UTC,74860,4418867986.232279
2024-07-01 00:00:00.000 UTC,85665,10331594772.699951
2024-07-02 00:00:00.000 UTC,81986,8546679494.708827
2024-07-03 00:00:00.000 UTC,85237,8798082979.453426
2024-07-04 00:00:00.000 UTC,94716,7461151809.456238
2024-07-05 00:00:00.000 UTC,115950,13803535720.019188
2024-07-06 00:00:00.000 UTC,76970,3339952699.2793913
2024-07-07 00:00:00.000 UTC,77553,3282399058.090256
2024-07-08 00:00:00.000 UTC,100245,11611217391.948776
2024-07-09 00:00:00.000 UTC,83612,7080074525.833508
2024-07-10 00:00:00.000 UTC,80057,7895027312.11443
2024-07-11 00:00:00.000 UTC,85153,9596003927.424068
2024-07-12 00:00:00.000 UTC,86883,9390665694.32792
2024-07-13 00:00:00.000 UTC,67246,2703709875.358321
2024-07-14 00:00:00.000 UTC,67601,2673068423.005726
2024-07-15 00:00:00.000 UTC,88063,12152918603.347383
2024-07-16 00:00:00.000 UTC,85139,9619745481.344725
2024-07-17 00:00:00.000 UTC,76571,7909473260.38483
2024-07-18 00:00:00.000 UTC,72773,6501360002.615303
2024-07-19 00:00:00.000 UTC,80815,11135719542.652592
2024-07-20 00:00:00.000 UTC,68856,3863051347.952976
2024-07-21 00:00:00.000 UTC,68324,4185797497.540025
2024-07-22 00:00:00.000 UTC,79595,7971919351.836627
2024-07-23 00:00:00.000 UTC,88509,12327423253.186407
2024-07-24 00:00:00.000 UTC,82051,8321966693.078163
2024-07-25 00:00:00.000 UTC,98172,8364295048.482408
2024-07-26 00:00:00.000 UTC,87651,8410300005.653361
2024-07-27 00:00:00.000 UTC,73208,3839530744.788743
2024-07-28 00:00:00.000 UTC,67603,2859692836.4159617
2024-07-29 00:00:00.000 UTC,92961,12895288563.127993
2024-07-30 00:00:00.000 UTC,80732,7781889124.977912
2024-07-31 00:00:00.000 UTC,85679,8568951519.633919
2024-08-01 00:00:00.000 UTC,93162,9067520730.25677
2024-08-02 00:00:00.000 UTC,100994,9299106999.42392
2024-08-03 00:00:00.000 UTC,104008,5528244935.652129
2024-08-04 00:00:00.000 UTC,103587,5609514632.505957
2024-08-05 00:00:00.000 UTC,164535,23933513462.724117
2024-08-06 00:00:00.000 UTC,114655,12823019718.054054
2024-08-07 00:00:00.000 UTC,108934,9931125354.720882
2024-08-08 00:00:00.000 UTC,100557,8564917647.169064
2024-08-09 00:00:00.000 UTC,91598,8811160933.028751
2024-08-10 00:00:00.000 UTC,74182,2655303408.460029
2024-08-11 00:00:00.000 UTC,76891,3719924375.462496
2024-08-12 00:00:00.000 UTC,92367,10617057129.908243
2024-08-13 00:00:00.000 UTC,91200,9520883248.575846
2024-08-14 00:00:00.000 UTC,85555,9506186008.703936
2024-08-15 00:00:00.000 UTC,84208,8245256010.458639
2024-08-16 00:00:00.000 UTC,92457,9669181372.405228
2024-08-17 00:00:00.000 UTC,65097,3056666852.9781075
2024-08-18 00:00:00.000 UTC,67474,2707987824.1539135
2024-08-19 00:00:00.000 UTC,84457,8983978331.455416
2024-08-20 00:00:00.000 UTC,103814,9950002976.865644
2024-08-21 00:00:00.000 UTC,92629,10526598844.491934
2024-08-22 00:00:00.000 UTC,91145,9041630061.7317
2024-08-23 00:00:00.000 UTC,107603,12232688924.61121
2024-08-24 00:00:00.000 UTC,93581,5344932060.049711
2024-08-25 00:00:00.000 UTC,81746,3735259364.129256
2024-08-26 00:00:00.000 UTC,95786,9762790868.886536
2024-08-27 00:00:00.000 UTC,106665,11233495668.545565
2024-08-28 00:00:00.000 UTC,111528,10440589937.89144
2024-08-29 00:00:00.000 UTC,105340,9970179262.4687
2024-08-30 00:00:00.000 UTC,118104,9129926052.631468
2024-08-31 00:00:00.000 UTC,82826,2222586754.3985963
2024-09-01 00:00:00.000 UTC,95082,4668285633.71413
2024-09-02 00:00:00.000 UTC,89104,4801993347.178682
2024-09-03 00:00:00.000 UTC,102016,8817382745.687483
2024-09-04 00:00:00.000 UTC,106011,12534751137.46676
2024-09-05 00:00:00.000 UTC,88218,8381454652.0853405
2024-09-06 00:00:00.000 UTC,112176,10240980792.185196
2024-09-07 00:00:00.000 UTC,100176,3695673459.1080112
2024-09-08 00:00:00.000 UTC,102778,2558320157.4079285
2024-09-09 00:00:00.000 UTC,101950,9224143019.40726
2024-09-10 00:00:00.000 UTC,92005,8888389066.149872
2024-09-11 00:00:00.000 UTC,101485,8417221832.432436
2024-09-12 00:00:00.000 UTC,99215,7208939611.104492
2024-09-13 00:00:00.000 UTC,112658,10475713909.71102
2024-09-14 00:00:00.000 UTC,98950,2761460741.81627
2024-09-15 00:00:00.000 UTC,118761,3132507841.90337
2024-09-16 00:00:00.000 UTC,94788,9265964827.882635
2024-09-17 00:00:00.000 UTC,87067,8549236020.10872
2024-09-18 00:00:00.000 UTC,80638,7986866263.811331
2024-09-19 00:00:00.000 UTC,80630,10901212498.69325
2024-09-20 00:00:00.000 UTC,75650,9580591607.477757
2024-09-21 00:00:00.000 UTC,58549,2324599108.156123
2024-09-22 00:00:00.000 UTC,58771,2206844014.1778007
2024-09-23 00:00:00.000 UTC,74294,7742378303.48408
2024-09-24 00:00:00.000 UTC,69910,7318220989.588838
2024-09-25 00:00:00.000 UTC,70173,7937250725.681032
2024-09-26 00:00:00.000 UTC,76462,8652328212.625435
2024-09-27 00:00:00.000 UTC,85867,9804928163.26685
2024-09-28 00:00:00.000 UTC,78552,2030357299.8490243
2024-09-29 00:00:00.000 UTC,70504,2024261699.0847163
2024-09-30 00:00:00.000 UTC,94395,11984293931.36752
2024-10-01 00:00:00.000 UTC,105687,14450546573.957329
2024-10-02 00:00:00.000 UTC,94359,9481726176.83183
2024-10-03 00:00:00.000 UTC,99077,7960017034.52
2024-10-04 00:00:00.000 UTC,100171,9178229294.945251
2024-10-05 00:00:00.000 UTC,75440,2180239718.4967756
2024-10-06 00:00:00.000 UTC,66376,2079406441.80634
2024-10-07 00:00:00.000 UTC,86764,9847248865.7193
2024-10-08 00:00:00.000 UTC,77750,9272358398.429129
2024-10-09 00:00:00.000 UTC,78296,8606850034.440802
2024-10-10 00:00:00.000 UTC,89460,8952355161.429718
2024-10-11 00:00:00.000 UTC,79209,9107341294.478174
2024-10-12 00:00:00.000 UTC,80644,2640091881.012432
2024-10-13 00:00:00.000 UTC,76580,2388499219.7388744
2024-10-14 00:00:00.000 UTC,87147,9567917886.739454
2024-10-15 00:00:00.000 UTC,92217,11140945849.297806
2024-10-16 00:00:00.000 UTC,85409,11692043802.67631
2024-10-17 00:00:00.000 UTC,75199,9190946638.952929
2024-10-18 00:00:00.000 UTC,68885,7469064417.210943
2024-10-19 00:00:00.000 UTC,63244,2159370902.2116904
2024-10-20 00:00:00.000 UTC,67602,2152013070.175634
2024-10-21 00:00:00.000 UTC,86480,10292122068.777905
2024-10-22 00:00:00.000 UTC,84068,8557783685.268646
2024-10-23 00:00:00.000 UTC,87888,10933189278.523104
2024-10-24 00:00:00.000 UTC,87693,8983680041.183243
2024-10-25 00:00:00.000 UTC,105127,12490945931.568
2024-10-26 00:00:00.000 UTC,79538,3669281211.920724
2024-10-27 00:00:00.000 UTC,65955,2510575379.7037206
2024-10-28 00:00:00.000 UTC,87557,9143779744.727425
2024-10-29 00:00:00.000 UTC,100910,12710259429.74672
2024-10-30 00:00:00.000 UTC,87870,9665705689.49404
2024-10-31 00:00:00.000 UTC,97439,11440334550.798656
2024-11-01 00:00:00.000 UTC,103396,12527184816.481236
2024-11-02 00:00:00.000 UTC,76970,3305041048.688502
2024-11-03 00:00:00.000 UTC,100858,3418272742.475701
2024-11-04 00:00:00.000 UTC,104452,9365869451.466042
2024-11-05 00:00:00.000 UTC,117193,10945997810.09111
2024-11-06 00:00:00.000 UTC,130175,22256054594.827477
2024-11-07 00:00:00.000 UTC,108609,17629219211.976784
2024-11-08 00:00:00.000 UTC,101438,13813758848.180428
2024-11-09 00:00:00.000 UTC,89412,7390203556.891114
2024-11-10 00:00:00.000 UTC,100714,7693073944.417437
2024-11-11 00:00:00.000 UTC,111095,15684523896.866592
2024-11-12 00:00:00.000 UTC,114243,20577369064.069412
2024-11-13 00:00:00.000 UTC,103656,17301632165.65051
2024-11-14 00:00:00.000 UTC,106854,14779005662.414982
2024-11-15 00:00:00.000 UTC,106260,14879136156.67391
2024-11-16 00:00:00.000 UTC,94947,6126975154.83211
2024-11-17 00:00:00.000 UTC,93084,4571900905.629764
2024-11-18 00:00:00.000 UTC,105209,13743856304.666595
2024-11-19 00:00:00.000 UTC,101601,14265905508.511972
2024-11-20 00:00:00.000 UTC,113702,15046927716.71005
2024-11-21 00:00:00.000 UTC,119744,17533646497.810505
2024-11-22 00:00:00.000 UTC,115211,17851451412.434975
2024-11-23 00:00:00.000 UTC,100311,7405533850.236855
2024-11-24 00:00:00.000 UTC,99171,5073210750.254078
2024-11-25 00:00:00.000 UTC,112964,15263997455.529491
2024-11-26 00:00:00.000 UTC,117321,15375522486.291344
2024-11-27 00:00:00.000 UTC,115047,19399449566.79314
2024-11-28 00:00:00.000 UTC,108545,8843821469.320309
2024-11-29 00:00:00.000 UTC,122045,16661131431.026669
2024-11-30 00:00:00.000 UTC,109840,6192470753.08015
2024-12-01 00:00:00.000 UTC,103758,4688016591.96835
2024-12-02 00:00:00.000 UTC,122758,16131824456.568676
2024-12-03 00:00:00.000 UTC,121077,18259065123.623863
2024-12-04 00:00:00.000 UTC,123042,17897704947.887283
2024-12-05 00:00:00.000 UTC,134379,23457158258.019928
2024-12-06 00:00:00.000 UTC,118674,18427472728.201237
2024-12-07 00:00:00.000 UTC,98320,6163808234.211613
2024-12-08 00:00:00.000 UTC,98882,5633823163.356027
2024-12-09 00:00:00.000 UTC,116307,16749698079.93686
2024-12-10 00:00:00.000 UTC,114899,14873891335.991928
2024-12-11 00:00:00.000 UTC,105341,16195332180.524694
2024-12-12 00:00:00.000 UTC,106884,14499961704.486292
2024-12-13 00:00:00.000 UTC,104279,13993599687.24521
2024-12-14 00:00:00.000 UTC,101448,5203163643.038622
2024-12-15 00:00:00.000 UTC,98542,5972579242.609592
2024-12-16 00:00:00.000 UTC,117675,16297400007.51907
2024-12-17 00:00:00.000 UTC,116995,13254410388.199694
2024-12-18 00:00:00.000 UTC,131004,13369831789.747074
2024-12-19 00:00:00.000 UTC,143937,18430040371.99133
2024-12-20 00:00:00.000 UTC,148332,24864749677.713333
2024-12-21 00:00:00.000 UTC,118145,7537546680.590391
2024-12-22 00:00:00.000 UTC,106280,5781598081.335421
2024-12-23 00:00:00.000 UTC,125158,16745142769.960148
2024-12-24 00:00:00.000 UTC,111199,13263094077.617208
2024-12-25 00:00:00.000 UTC,94811,6379095503.178453
2024-12-26 00:00:00.000 UTC,105570,11003290803.549389
2024-12-27 00:00:00.000 UTC,119067,12440515945.693214
2024-12-28 00:00:00.000 UTC,106769,4068598660.1380625
2024-12-29 00:00:00.000 UTC,114338,5491003327.941838
2024-12-30 00:00:00.000 UTC,138876,17969600559.27388
2024-12-31 00:00:00.000 UTC,130288,14083170915.264135
2025-01-01 00:00:00.000 UTC,91467,9408639721.819494
2025-01-02 00:00:00.000 UTC,108359,12659896782.01893
2025-01-03 00:00:00.000 UTC,121843,16048622536.818556
2025-01-04 00:00:00.000 UTC,105094,6610052574.302134
2025-01-05 00:00:00.000 UTC,101878,4902354699.997966
2025-01-06 00:00:00.000 UTC,115049,15771122362.674118
2025-01-07 00:00:00.000 UTC,130816,17483087302.68771
2025-01-08 00:00:00.000 UTC,141908,16950773920.738789
2025-01-09 00:00:00.000 UTC,142956,13612048358.806538
2025-01-10 00:00:00.000 UTC,145742,20927422243.320507
2025-01-11 00:00:00.000 UTC,111636,7363512251.0617485
2025-01-12 00:00:00.000 UTC,113297,7602575089.21496
2025-01-13 00:00:00.000 UTC,155329,17272426668.894867
